URL,TITLE,CATEGORY,TOPIC,DATE,AUTHOR,CONTENT,IMAGE URL,ID
https://turnbackhoax.id/2024/02/20/salah-anak-yang-divaksinasi-pernah-mengalami-infeksi-telinga/,Anak yang Divaksinasi Pernah Mengalami Infeksi Telinga,SALAH,Fitnah / Hasut / Hoax,20 Feb 2024,Pemeriksa Fakta Junior,"Hasil periksa fakta Moch. Marcellodiansyah Beberapa ahli menyebut bahwa vaksinasi anak justru dapat menurunkan tingkat penyakit infeksi telinga pada anak. Selengkapnya pada bagian penjelasan. = = = Kategori: Konten yang Menyesatkan = = = Sumber: Instagram https://ghostarchive.org/iarchive/instagram/lovelylunabirth/3290576522916051330 = = = Narasi: “None of my vaccine free children have ever had an ear infection or have ever been on antibiotics. Are you aware of the connection?” Terjemahan: “Tak satu pun dari anak-anak saya yang bebas vaksin pernah mengalami infeksi telinga atau pernah menjalani pengobatan antibiotik. Apakah Anda mengetahui hubungannya?” = = = Penjelasan: Sebuah unggahan di Instagram membagikan narasi yang menghubungkan antara vaksinasi dengan penyakit infeksi telinga pada anak. Pengunggah menyebut bahwa anak-anaknya yang tidak pernah mendapatkan vaksinasi tidak pernah juga pernah mengalami infeksi telinga yang membuat mereka tidak pernah memerlukan antibiotic. Namun Dr Sophie Katz, seorang ahli yang juga asisten profesor Pediatri dan Penyakit Menular Anak di Vanderbilt University Medical Center menyebutkan bahwa dari beberapa penelitian menunjukkan anak yang mendapatkan vaksinasi anak dapat menurunkan tingkat infeksi telinga. “Kami memiliki vaksin untuk melawan dua bakteri paling umum yang menyebabkan infeksi telinga, Streptococcus pneumoniae dan Haemophilus influenzae . Anak-anak yang menerima vaksin ini mempunyai lebih sedikit infeksi telinga dibandingkan anak-anak yang tidak menerima vaksinasi.” lebih lanjut ujar Sophie Katz melalui LeadStories.com. David Kimberlin, seorang pakar penyakit menular di American Academy of Pediatrics Council on Infectious Disease menambahkan bahwa data vaksinasi pada anak-anak seperti vaksin Pneumokokus, Hib, Influenza, dan vaksin lainnya terbukti dapat mencegah infeksi telinga pada anak tersebut. Dengan demikian, vaksinasi anak menyebabkan infeksi telinga adalah tidak benar dengan kategori Konten yang Menyesatkan. = = = Referensi: https://leadstories.com/hoax-alert/2024/01/fact-check-vaccines-do-not-increase-risk-of-ear-infections-in-children.html https://cekhoax.id/cek-fakta/salah-anak-yang-divaksinasi-pernah-mengalami-infeksi-telinga = = =",https://turnbackhoax.id/wp-content/uploads/2024/02/infeksi-telinga-pada-anak-yang-divaksinasi-326x245.png,3256
https://turnbackhoax.id/2024/02/20/salah-alumni-trisakti-dukung-jokowi-pada-2-februari-2024-setelah-banyak-akademisi-menyampaikan-petisi-dan-kritik/,Alumni Trisakti Dukung Jokowi pada 2 Februari 2024 Setelah Banyak Akademisi Menyampaikan Petisi dan Kritik,SALAH,Fitnah / Hasut / Hoax,20 Feb 2024,Pemeriksa Fakta Junior,"Hasil periksa fakta Moch. Marcellodiansyah Faktanya headline berita “Deklarasi Alumni Trisakti Pendukung Jokowi” telah diberitakan oleh Antara pada 10 Februari 2019, bukan pada 2 Februari 2024 seperti yang ditampilkan pada postingan tersebut. Tangkapan layar tersebut sudah dimanipulasi. Selengkapnya pada bagian penjelasan. = = = Kategori: Konten yang Dimanipulasi = = = Sumber: TikTok https://ghostarchive.org/archive/Cs3Xh = = = Narasi: “trisakti bergerak melawan orang yang bikin onar di bangsa indonesia #trisakti #mahasiswa #lawan #akademik #politik #milikrakyat” “Deklarasi alumni Trisakti pendukung Jokowi Sabtu, 2 Februari 2024 18;30 WIB Mahasiswa Trisakti Telah Deklarasi Untuk Menjaga Ke Keutuhan Bangsa Dan Negara Kami Mengecam Keras Ucapan Akademik UGM.UI.UII.Unhas.Unlam.Unand Untuk Mengajari Para Mahasiswa Nya Di ajari Cara berbicara Dan cara Berakhlak. Kami Mengutuk Keras Agar Semua Mahasiswa Netral Jangan Bikin Onar Di Negara Indonesia Saya Tau Betul UGM Itu Dukung Mahfud MD Karena Ganjar Ketua BIM.Pemilu Kali ini jangan Kau Kotori Karena Semua HAK ada pada Masyarakat Indonesia Yang menentukan Kemenangan Pemilu 2024” “Trisakti bersama presiden kami siap membela Presiden untuk melawan mahasiswa yang ingin menjatuhkan presiden Indonesia Universitas ini sengkuni NKRI UGM.UII.UI.Unhas.Unlam.Unand. kami siap melawan akademik UGM.UI.UII.Unhas.Unlam.Unand” = = = Penjelasan: Beredar tangkapan layar headline berita yang memberitakan bahwa Alumni Trisakti mendeklarasikan mendukung Jokowi setelah banyak akademisi dari beberapa universitas memberikan petisi dan kritik terhadap Jokowi. Setelah ditelusuri, tanggal publikasi berita dan catatan pada foto headline berita tersebut telah dimanipulasi. Berita dengan judul yang sama sudah lama terpublikasi oleh Antara pada 10 Februari 2019, sehingga tidak ada kaitannya dengan konteks yang terjadi akhir-akhir ini. Selain itu, tidak ditemukan juga sumber valid yang membenarkan alumni maupun mahasiswa Trisakti yang mengecam petisi dari berbagai akademisi universitas di Indonesia yang kemudian mendukung Jokowi. Foto selanjutnya menunjukkan beberapa mahasiswa yang menggunakan almamater Trisakti merupakan jajaran pengurus serta anggota Parlemen Mahasiswa Fakultas Kedokteran Universitas Trisakti (PMFK Usakti) periode 2020/2021, foto tersebut sudah lama terpublikasi pada laman fk.trisakti.ac.id sejak 2021. Tidak ada kaitannya dengan situasi politik akhir-akhir ini. Dengan demikian, alumni Trisakti mendukung Jokowi setelah banyak akademisi dari berbagai universitas menyampaikan petisi adalah tidak benar dengan kategori Konten yang Dimanipulasi. = = = Referensi: https://kalsel.antaranews.com/foto/81994/deklerasi-alumni-trisakti-pendukung-jokowi https://fk.trisakti.ac.id/en/kemahasiswaan-2/pembinaan-dan-pengembangan-kemahasiswaan-2/pengembangan-mahasiswa-2/minat-bakat-dan-organisasi-mahasiswa-2/parlemen-2/ https://cekhoax.id/cek-fakta/salah-alumni-trisakti-dukung-jokowi-pada-2-februari-2024-setelah-banyak-akademisi-menyampaikan-petisi-dan-kritik = = =",https://turnbackhoax.id/wp-content/uploads/2024/02/jokowi-di-dukung-alumni-dan-mahasiswa-trisakti-326x245.png,3257
https://turnbackhoax.id/2024/02/20/salah-foto-paket-ratusan-cincin-disiapkan-untuk-merusak-surat-suara/,Foto Paket Ratusan Cincin Disiapkan untuk Merusak Surat Suara,SALAH,Fitnah / Hasut / Hoax,20 Feb 2024,Pemeriksa Fakta Junior,"Hasil periksa fakta Moch. Marcellodiansyah Faktanya beberapa sumber valid menyebut bahwa tidak ditemukan bukti adanya cincin yang dibuat untuk merusak surat suara, foto dengan klaim tersebut sudah lama beredar sejak pemilu 2019 dan sudah beberapa kali dibantah keasliannya. = = = Kategori: Konten yang Menyesatkan = = = Sumber: Facebook https://ghostarchive.org/archive/k1TXJ = = = Narasi: “Di temukan Paket ratusan cincin, terindikasi sebagai perusak surat suara… Mohon kiranya yang jadi Anggota KPPS di larang menggunakan cincin untuk mengantisipasi kecurangan” = = = Penjelasan: Sebuah unggahan Facebook membagikan foto yang menunjukkan cincin berjarum yang diklaim terdapat paket ratusan cincin tersebut yang disiapkan untuk merusak surat suara. Namun klaim tersebut merupakan hoaks yang sudah lama beredar dan dibantah keasliannya sejak Pemilu 2019. Dilansir dari Kompas.com, tidak ditemukan bukti adanya cincin yang disiapkan untuk merusak surat suara. Kendati demikian, pernah ditemukan seorang petugas Linmas di Langsa, Aceh yang merusak surat suara pemilihan DPRD Langsa pada Pemilu 2019 dengan menggunakan cincin. Namun cincin tersebut dibuat dari kawat dari gantungan kunci, tidak seperti pada foto unggahan Facebook tersebut. Dengan demikian, cincin perusak surat suara telah disiapkan adalah tidak benar dengan kategori Konten yang Menyesatkan. = = = Referensi: https://www.kompas.com/cekfakta/read/2024/02/06/085400482/hoaks-cincin-perusak-surat-suara-pemilu-2024?page=all#page2 https://aceh.tribunnews.com/2019/04/19/kasus-oknum-linmas-di-langsa-rusak-surat-suara-pakai-cincin-ke-polres https://cekhoax.id/cek-fakta/salah-foto-paket-ratusan-cincin-disiapkan-untuk-merusak-surat-suara [SALAH] Cincin Lancip Perusak Lembar Pungutan Suara Pemilu 2024 = = =",https://turnbackhoax.id/wp-content/uploads/2024/02/cincin-perusak-surat-suara-326x245.png,3258
https://turnbackhoax.id/2024/02/20/salah-foto-kampanye-anies-baswedan-dan-muhaimin-iskandar-yang-membeludak-di-jis-10-februari-2024/,: “Foto kampanye Anies Baswedan dan Muhaimin Iskandar yang membeludak di JIS 10 Februari 2024”,SALAH,Fitnah / Hasut / Hoax,20 Feb 2024,Tim Kalimasada,"Hasil periksa fakta Yudho Ardi Informasi yang menyesatkan, faktanya foto merupakan foto udara umat Islam melaksanakan Shalat Idul Fitri 1443 H di kawasan Jakarta International Stadium (JIS), Jakarta, Senin 2 Mei 2022. ===== [KATEGORI]: KONTEN YANG MENYESATKAN ===== [SUMBER]: TIKTOK https://archive.cob.web.id/archive/1707560108.751017/index.html ===== [NARASI]: Massa Amin meluber, gerbang JIS terpaksa di tutup ===== [PENJELASAN]: Sebuah akun Tiktok dengan nama pengguna “sunrisepool” mengunggah video dengan narasi massa Amin meluber, gerbang JIS terpaksa di tutup. Setelah melakukan penelusuran, faktanya foto merupakan foto udara umat Islam melaksanakan Shalat Idul Fitri 1443 H di kawasan Jakarta International Stadium (JIS), Jakarta, Senin 2 Mei 2022. Berdasarkan penjelasan di atas klaim tentang massa Amin meluber, gerbang JIS terpaksa ditutup adalah salah dan masuk kategori konten yang menyesatkan. ===== [REFERENSI]: https://turnbackhoax.id/2024/02/12/salah-foto-kampanye-01-di-jakarta-international-stadium-hari-ini-10-februari-2024/ https://nasional.sindonews.com/read/760221/15/bikin-merinding-ini-5-salat-id-yang-diikuti-ribuan-jamaah-1651511105 https://cekhoax.id/cek-fakta/salah-foto-kampanye-anies-baswedan-dan-muhaimin-iskandar-yang-membeludak-di-jis-10-februari-2024",https://turnbackhoax.id/wp-content/uploads/2024/02/salah-jis-326x245.jpg,3259
https://turnbackhoax.id/2024/02/20/salah-foto-joe-biden-mempromosikan-baju-anti-trump/,Foto Joe Biden Mempromosikan Baju Anti-Trump,SALAH,Fitnah / Hasut / Hoax,20 Feb 2024,Pemeriksa Fakta Junior,"Hasil periksa fakta Moch. Marcellodiansyah Faktanya Joe Biden memegang baju Anti-Trump adalah hasil suntingan, foto asli menunjukkan baju dengan desain yang berbeda. = = = Kategori: Konten yang Dimanipulasi = = = Sumber: Facebook https://perma.cc/N68P-7EBT = = = Narasi: “Well said. Nope -no more trump :blue_heart:I love this tee :blue_heart:” Terjemahan: “Kata yang bagus. Tidak -tidak ada lagi kartu truf :blue_heart:Saya suka kaus ini :blue_heart:” = = = Penjelasan: Sebuah postingan di Facebook membagikan foto yang menunjukkan bahwa Joe Biden memegang kaos Anti-Trump, pada captionnya disebutkan bahwa ia menyukai baju tersebut. Setelah ditelusuri foto tersebut adalah hasil manipulasi. Foto asli diambil pada saat Joe Biden mengunjungi restoran lokal, Just Q’in, dalam foto tersebut terlihat Joe Biden memegang baju bertulisan ‘Just Q’in’ untuk mempromosikan restoran tersebut. Bukan seperti yang diklaim pada postingan Facebook tersebut. Dengan demikian, Joe Biden mempromosikan baju Anti-Trump adalah tidak benar dengan kategori Konten yang Dimanipulasi. = = = Referensi: https://www.wcpo.com/news/local-news/president-biden-swings-by-just-qin-bbq-during-brent-spence-bridge-visit https://cekhoax.id/cek-fakta/salah-foto-joe-biden-mempromosikan-baju-anti-trump Stopped by Just Q’in for some BBQ and cobbler yesterday. pic.twitter.com/M4qG8PWeFt — President Biden (@POTUS) January 5, 2023 = = =",https://turnbackhoax.id/wp-content/uploads/2024/02/joe-biden-mempromosikan-baju-anti-trump-326x245.png,3260
https://turnbackhoax.id/2024/02/20/salah-dana-bantuan-kemenkes-untuk-tki/,: “Dana Bantuan Kemenkes untuk TKI”,SALAH,Fitnah / Hasut / Hoax,20 Feb 2024,Tim Kalimasada,"Hasil periksa fakta Yudho Ardi Informasi yang menyesatkan, faktanya juru bicara Kemenkes Mohammad Syahril juga menegaskan bahwa informasi yang mengklaim Kemenkes memberikan bantuan Rp 150 juta untuk TKI, Penawaran dana bantuan dari Kemenkes untuk TKI merupakan hoaks berulang yang beredar sejak 2022. ===== [KATEGORI]: KONTEN TIRUAN ===== [SUMBER]: FACEBOOK https://archive.cob.web.id/archive/1707561109.670261/index.html ===== [NARASI]: Assalamualaikum, kami dari pihak KEMENKES RI memberikan dana bantuan khususnya seluruh warga negara Indonesia yang bekerja di luar negeri tanpa terkecuali, bagi yang belum menerima dana bantuan sosial di wajibkan untuk menghubungi kami secepatnya supaya segera kami cairkan, dana bantuan sosial secara resmi di berikan kepada seluruh TKI/TKW sebesar Rp 74.290.000.00,demi membantu sesama warga negara yang masih berada di luar negeri, untuk penerimaan dana bantuan sosial hubungi PIHAK PENCAIRAN untuk melaporkan identitas lengkapnya sebagai penerima, Nombor whatsapp: https://wa.me/+6282192690756/ Terimakasih… ===== [PENJELASAN]: Sebuah unggahan video di media sosial Facebook dengan nama akun “dana bantuan TKI” dengan narasi bahwa Kemenkes beri bantuan dana untuk TKI. Melansir dari Kompas.com , melalui juru bicara Kemenkes Mohammad Syahril juga menegaskan bahwa informasi yang mengklaim Kemenkes memberikan bantuan Rp 150 juta untuk TKI tidak pernah ada. Penawaran dana bantuan dari Kemenkes untuk TKI merupakan hoaks berulang yang beredar sejak 2022. Dengan demikian klaim tentang Kemenkes beri bantuan dana untuk TKI adalah salah dan masuk kategori konten tiruan. ===== [REFERENSI]: https://www.kompas.com/cekfakta/read/2024/02/09/164500582/-hoaks-dana-bantuan-kemenkes-untuk-tki https://cekhoax.id/cek-fakta/salah-dana-bantuan-kemenkes-untuk-tki",https://turnbackhoax.id/wp-content/uploads/2024/02/salah-tki-2-326x245.jpg,3261
https://turnbackhoax.id/2024/02/20/salah-pemilu-ditunda-dan-prabowo-gibran-didiskualifikasi-pada-awal-februari/,Pemilu Ditunda dan Prabowo-Gibran Didiskualifikasi Pada Awal Februari,SALAH,Fitnah / Hasut / Hoax,20 Feb 2024,Pemeriksa Fakta Junior,"Hasil periksa fakta Moch. Marcellodiansyah Tidak ditemukan sumber valid yang membenarkan klaim tersebut, hasil penelusuran melalui mesin pencarian Google justru ditemukan beberapa sumber membantah klaim tersebut. = = = Kategori: Konten yang Menyesatkan = = = Sumber: Facebook https://ghostarchive.org/archive/y6OqY = = = Narasi: “Pemilu ditunda,andaipun dilangsungkan Prabowo dan Gibran didiskualifikasi,yg IQ nya pendek,otaknya ngga nyampe..” = = = Penjelasan: Sebuah postingan di Facebook yang terpublikasi sejak 5 Februari 2024 menyebut bahwa Pemilu akan ditunda. Apabila tetap berlangsung pasangan Capres Prabowo-Gibran akan didiskualifikasi. Setelah ditelusuri melalui mesin pencarian Google, beberapa sumber menyebut bahwa klaim tersebut tidak benar. Kabar tersebut beredar setelah DKPP (Dewan Kehormatan Penyelenggaraan Pemilu) memutuskan bahwa Ketua dan Anggota KPU melanggar kode etik atas pencalonan Gibran, namun putusan tersebut tidak mempengaruhi pencalonan Gibran yang sudah berjalan, dan Pemilu pemilihan presiden 2024 tetap dilaksanakan pada 14 Februari 2024. Dengan demikian, Prabowo-Gibran didiskualifikasi pada awal Februari adalah tidak benar dengan kategori Konten yang Menyesatkan. = = = Referensi: https://www.kompas.com/cekfakta/read/2024/02/06/150449082/hoaks-prabowo-gibran-didiskualifikasi-di-pilpres-2024 https://www.antaranews.com/berita/3953412/hoaks-prabowo-gibran-didiskualifikasi-pada-awal-februari https://www.kominfo.go.id/content/detail/54656/hoaks-pemilu-2024-ditunda-dan-prabowo-gibran-didiskualifikasi/0/laporan_isu_hoaks https://cekhoax.id/cek-fakta/salah-pemilu-ditunda-dan-prabowo-gibran-didiskualifikasi-pada-awal-februari = = =",https://turnbackhoax.id/wp-content/uploads/2024/02/pemilu-ditunda-prabowo-gibran-didiskualifikasi-326x245.png,3262
https://turnbackhoax.id/2024/02/20/salah-surya-paloh-menyesal-usung-anies-adalah-kesalahan-dan-kebodohan/,"Surya Paloh Menyesal, Usung Anies Adalah Kesalahan dan Kebodohan",SALAH,Fitnah / Hasut / Hoax,20 Feb 2024,Pemeriksa Fakta Junior,"Hasil periksa fakta Moch. Marcellodiansyah Dalam video asli yang ditampilkan pada YouTube MetroTV tidak ditemukan Surya Paloh menyesal dan menyatakan mengusung Anies adalah sebuah kesalahan dan kebodohan. Pada cuplikan yang diambil dalam postingan tersebut Surya Paloh hanya membahas tantangan NasDem setelah mengusung Anies Baswedan. = = = Kategori: Konten yang Menyesatkan = = = Sumber: Facebook https://ghostarchive.org/archive/h129s = = = Narasi: “Akhirnya Ketua “Partai NasDem” Bpk “SURYA PALOH” Menyadari, Bhw Mengusung”ANIES” Menjadi Capres Di Pemilu’2024 Merupakan Suatu “Kesalahan” Dan “Kebodohan”. Tenang Pak Masih Ada Kesempatan Di Thn 2029, Usung Lagi Calon Yg Populer Dan Berbobot. COBA ITU YG DUKUNG ANIES MAU KOMEN APA SETELAH MELIHAT VIDEO INI. Bosnya Anies Saja Bpk Surya Paloh Yg Mengusungnya Jadi Capres Menyesal. Bagaimana Menurut Anda….???, Masih Pantaskah Anies Menjadi Pemimpin NKRI Ini. Hny Org Yg Tdk Waras Yg Memilih Anies, Apalagi Stlh Tahu Bnyk Kejelekan, Dan Kebusukannya. Wassalam.” = = = Penjelasan: Sebuah postingan di Facebook membagikan informasi bahwa Ketua Umum NasDem, Surya Paloh menyadari adalah sebuah kesalahan dan kebodohan mengusung Anies Baswedan. Postingan tersebut juga membagikan potongan pidato Surya Paloh yang menyebut “betapa bodohnya NasDem menempatkan Calon Presiden yang tidak populer yang dianggap bertentangan dengan komitmen kebangsaan”. Setelah ditelusuri, klaim tersebut menyesatkan. Dalam video lengkap pidato Surya Paloh tersebut yang terpublikasi melalui YouTube MetroTV, ia menggambarkan tantangan-tantangan partai NasDem setelah mengusung Anies Baswedan. Tepat pada potongan tersebut Surya Paloh hanya mengutip perkataan pihak lain, dan menganggap bahwa itu adalah bagian dari tantangan bagi NasDem, bukan pernyataan Surya Paloh yang menyadari bahwa mengusung Anies adalah sebuah kebodohan. Dengan demikian, Surya Paloh menyesal mendukung Anies dan menganggapnya adalah sebuah kebodohan adalah tidak benar dengan kategori Konten yang Menyesatkan. = = = Referensi: https://news.detik.com/pemilu/d-6353868/paloh-bicara-nasdem-dianggap-bodoh-capreskan-tokoh-tak-populer https://cekhoax.id/cek-fakta/salah-surya-paloh-menyesal-usung-anies-adalah-kesalahan-dan-kebodohan [SALAH] Pidato Surya Paloh Menyadari Kesalahan Mencalonkan Anies Sebagai Calon Presiden 2024 = = =",https://turnbackhoax.id/wp-content/uploads/2024/02/surya-paloh-menyesal-usung-anies-326x245.png,3263
https://turnbackhoax.id/2024/02/20/salah-prabowo-dikabarkan-sedang-diselidiki-oleh-corruption-investigation-uni-eropa/,Prabowo Dikabarkan Sedang Diselidiki Oleh Corruption Investigation Uni Eropa,SALAH,Fitnah / Hasut / Hoax,20 Feb 2024,Pemeriksa Fakta Junior,"Hasil periksa fakta Amanda Rahma Faktanya, kabar yang menerangkan bahwa Prabowo sedang diselidiki oleh lembaga antikorupsi Uni Eropa tidaklah benar. Hal ini sudah dijelaskan oleh juru bicara Menteri Pertahanan bahwa pembelian pesawat bekas Qatar telah dibatalkan sehingga tidak ada kontrak pembelian yang aktif. Selain itu, kabar ini sudah ditanyakan kepada Kementerian Luar Negeri Amerika Serikat dan hasilnya tidak ada permintaan dari pihak lembaga antikorupsi Uni Eropa (GRECO ). Simak penjelasannya ==== [KATEGORI] Konten Menyesatkan ==== [SUMBER] Tiktok https://web.archive.org/web/20240219223243/https://www.tiktok.com/@elhakim1705/video/7334263913241988358?_t=8jxZRDdG0tW&_r=1 ==== [NARASI] “Berita Panas Dihari Tenang. Geger ! Media Asing Ini, Kabarkan Prabowo Sedang Diselidiki. Skandal Mirage Diselidiki UE Anti Corruption “ ==== [PENJELASAN] Sebuah video yang diunggah ditiktok memberitakan bahwa Prabowo dikabarkan sedang diselidiki oleh Corruption Investigation Uni Eropa. Terkait pembelian pesawat bekas dari Qatar. Dalam video ini ditampilkan cuplikan artikel dalam bahasa Inggris mengenai kabar Prabowo yang menerima Persekot senilai 20 juta USD. Selain itu, pada video ini juga menampilkan wawancara dengan salah satu pengamat militer Indonesia, Connie Bakrie. Setelah dilakukan penelusuran, wakil ketua TKN Prabowo-Gibran, Habiburokhman membantah kabar bahwa Prabowo sedang diselidiki oleh lembaga antikorupsi Uni Eropa, The Group of States Against Corruption (GRECO) terkait pembelian pesawat tempur bekas. Habiburokhman mengatakan bahwa berita ini 1000 persen bohong. Sementara itu, juru bicara Menteri Pertahanan Prabowo, Dahnil Anzar turut menjelaskan bahwa kabar ini hoaks karena Kementerian Pertahanan sudah membatalkan rencana pembelian 12 unit pesawat Mirage 2000-5 bekas dari Qatar. Oleh karena itu, tidak ada kontrak pembelian yang aktif. Ketua TKN, Rosan Roeslani juga telah mengkonfirmasi kepada Kementerian Luar Negeri Amerika Serikat terkait penyelidikan yang dikabarkan. Kemenlu AS memiliki keterkaitan dalam hal ini karena di kabar yang beredar disebutkan bahwa GRECO meminta atensi dari Pemerintah Amerika Serikat melalui Kemenlu. Hasilnya, bahwa Kemenlu AS tidak pernah menerima permintaan dari pihak GRECO. Dengan demikian, postingan yang menjelaskan bahwa Prabowo sedang diselidiki oleh lembaga antikorupsi Uni Eropa tidaklah benar. ==== [REFERENSI] https://news.republika.co.id/berita/s8obfg377/kabar-prabowo-diburu-komisi-antikorupsi-uni-eropa-tkn-berita-hoaks https://cekhoax.id/cek-fakta/salah-prabowo-dikabarkan-sedang-diselidiki-oleh-corruption-investigation-uni-eropa",https://turnbackhoax.id/wp-content/uploads/2024/02/Klaim-Prabowo-326x245.jpg,3264
https://turnbackhoax.id/2024/02/20/salah-akun-whatsapp-pj-bupati-kabupaten-aceh-selatan/,AKUN WHATSAPP PJ BUPATI KABUPATEN ACEH SELATAN,SALAH,Fitnah / Hasut / Hoax,20 Feb 2024,Bentang Febrylian,"Akun tersebut adalah akun PALSU. Hal ini telah diklarifikasi oleh pihak terkait. KATEGORI: IMPOSTER CONTENT/ KONTEN TIRUAN === SUMBER: WHATSAPP === NARASI: “Saya ‘Cut Syazalisma, S.STP’. PJ BUPATI, KABUPATEN ACEH SELATAN,ACEH. Dalam Rangka Untuk Memajukan Perkembangan/Pembangunan Tempat Lembaga Pendidikan Di” === PENJELASAN: Beredar akun WhatsApp mengatasnamakan PJ Bupati Aceh Selatan, Cut Syazalisma. Akun tersebut diketahui menghubungi beberapa pihak dengan modus ingin memberi bantuan ke sejumlah sekolah.Setelah dilakukan penelusuran lebih lanjut, diketahui jika akun WhatsApp tersebut adalah akun palsu. Melansir dari tribunnews.com, pihak yang dicatut namanya yakni Cut Syazalisma melalui Kabag Protokol dan Komunikasi Pimpinan, Deka Harwanti Zianur menegaskan jika PJ Bupati Aceh Selatan tidak pernah mengirim pesan dengan narasi seperti yang saat ini beredar. Diimbau kepada masyarakat agar lebih waspada terhadap akun yang mencatut nama pejabat publik setempat. “Kami menerima informasi dari pihak yang telah dihubungi oleh oknum yang mengaku sebagai Pj Bupati Aceh Selatan , Cut Syazalisma dengan dalih akan menyalurkan bantuan donasi bagi lembaga pendidikan dan meminta agar dikirimkan data buku rekening,” ungkap Deka. Berdasar seluruh referensi, akun WhatsApp yang beredar bukan lah milik PJ Bupati Aceh Selatan, Cut Syazalima. Akun tersebut masuk ke dalam hoaks dengan kategori imposter content atau konten tiruan. === REFERENSI: https://aceh.tribunnews.com/2024/02/12/hatihati-ada-oknum-catut-nama-dan-foto-pj-bupati-aceh-selatan-di-wa-modus-salurkan-donasi https://cekhoax.id/cek-fakta/salah-akun-whatsapp-pj-bupati-kabupaten-aceh-selatan",https://turnbackhoax.id/wp-content/uploads/2024/02/nama-Pj-Bupati-Aceh-Selatan-dicatut-1-326x245.jpg,3265
